election,type,race,key,county,precinct,party,candidate,votes
2024-gen,statewide,president,SILVER BOW-PREC_5.4,SILVER BOW,PREC_5.4,We The People,ROBERT F. KENNEDY JR.,35
2024-gen,statewide,president,SILVER BOW-PREC_6.1,SILVER BOW,PREC_6.1,We The People,ROBERT F. KENNEDY JR.,57
2024-gen,statewide,president,SILVER BOW-PREC_6.2,SILVER BOW,PREC_6.2,We The People,ROBERT F. KENNEDY JR.,2
2024-gen,statewide,president,SILVER BOW-PREC_7.1,SILVER BOW,PREC_7.1,We The People,ROBERT F. KENNEDY JR.,43
2024-gen,statewide,president,SILVER BOW-PREC_8.1,SILVER BOW,PREC_8.1,We The People,ROBERT F. KENNEDY JR.,33
2024-gen,statewide,president,SILVER BOW-PREC_8.2,SILVER BOW,PREC_8.2,We The People,ROBERT F. KENNEDY JR.,1
2024-gen,statewide,president,SILVER BOW-PREC_9.1,SILVER BOW,PREC_9.1,We The People,ROBERT F. KENNEDY JR.,30
2024-gen,statewide,president,SILVER BOW-PREC_9.2,SILVER BOW,PREC_9.2,We The People,ROBERT F. KENNEDY JR.,4
2024-gen,statewide,president,SILVER BOW-PREC_9.3,SILVER BOW,PREC_9.3,We The People,ROBERT F. KENNEDY JR.,2
2024-gen,statewide,president,SILVER BOW-PREC_1.1,SILVER BOW,PREC_1.1,Democrat,KAMALA D. HARRIS,1062
2024-gen,statewide,president,SILVER BOW-PREC_10.1,SILVER BOW,PREC_10.1,Democrat,KAMALA D. HARRIS,387
2024-gen,statewide,president,SILVER BOW-PREC_10.2,SILVER BOW,PREC_10.2,Democrat,KAMALA D. HARRIS,118
2024-gen,statewide,president,SILVER BOW-PREC_11.2,SILVER BOW,PREC_11.2,Democrat,KAMALA D. HARRIS,678
2024-gen,statewide,president,SILVER BOW-PREC_11.4,SILVER BOW,PREC_11.4,Democrat,KAMALA D. HARRIS,54
2024-gen,statewide,president,SILVER BOW-PREC_12.1,SILVER BOW,PREC_12.1,Democrat,KAMALA D. HARRIS,30
2024-gen,statewide,president,SILVER BOW-PREC_12.10N,SILVER BOW,PREC_12.10N,Democrat,KAMALA D. HARRIS,76
2024-gen,statewide,president,SILVER BOW-PREC_12.10S,SILVER BOW,PREC_12.10S,Democrat,KAMALA D. HARRIS,103
2024-gen,statewide,president,SILVER BOW-PREC_12.2,SILVER BOW,PREC_12.2,Democrat,KAMALA D. HARRIS,41
2024-gen,statewide,president,SILVER BOW-PREC_12.3,SILVER BOW,PREC_12.3,Democrat,KAMALA D. HARRIS,236
2024-gen,statewide,president,SILVER BOW-PREC_12.4,SILVER BOW,PREC_12.4,Democrat,KAMALA D. HARRIS,45
2024-gen,statewide,president,SILVER BOW-PREC_12.5,SILVER BOW,PREC_12.5,Democrat,KAMALA D. HARRIS,202
2024-gen,statewide,president,SILVER BOW-PREC_12.6,SILVER BOW,PREC_12.6,Democrat,KAMALA D. HARRIS,48
2024-gen,statewide,president,SILVER BOW-PREC_2.1,SILVER BOW,PREC_2.1,Democrat,KAMALA D. HARRIS,844
2024-gen,statewide,president,SILVER BOW-PREC_2.2,SILVER BOW,PREC_2.2,Democrat,KAMALA D. HARRIS,93
2024-gen,statewide,president,SILVER BOW-PREC_3.1,SILVER BOW,PREC_3.1,Democrat,KAMALA D. HARRIS,334
2024-gen,statewide,president,SILVER BOW-PREC_3.2,SILVER BOW,PREC_3.2,Democrat,KAMALA D. HARRIS,491
2024-gen,statewide,president,SILVER BOW-PREC_4.1,SILVER BOW,PREC_4.1,Democrat,KAMALA D. HARRIS,459
2024-gen,statewide,president,SILVER BOW-PREC_4.2,SILVER BOW,PREC_4.2,Democrat,KAMALA D. HARRIS,231
2024-gen,statewide,president,SILVER BOW-PREC_5.1,SILVER BOW,PREC_5.1,Democrat,KAMALA D. HARRIS,17
2024-gen,statewide,president,SILVER BOW-PREC_5.2,SILVER BOW,PREC_5.2,Democrat,KAMALA D. HARRIS,108
2024-gen,statewide,president,SILVER BOW-PREC_5.3,SILVER BOW,PREC_5.3,Democrat,KAMALA D. HARRIS,161
2024-gen,statewide,president,SILVER BOW-PREC_5.4,SILVER BOW,PREC_5.4,Democrat,KAMALA D. HARRIS,697
2024-gen,statewide,president,SILVER BOW-PREC_6.1,SILVER BOW,PREC_6.1,Democrat,KAMALA D. HARRIS,589
2024-gen,statewide,president,SILVER BOW-PREC_6.2,SILVER BOW,PREC_6.2,Democrat,KAMALA D. HARRIS,49
2024-gen,statewide,president,SILVER BOW-PREC_7.1,SILVER BOW,PREC_7.1,Democrat,KAMALA D. HARRIS,623
2024-gen,statewide,president,SILVER BOW-PREC_8.1,SILVER BOW,PREC_8.1,Democrat,KAMALA D. HARRIS,639
2024-gen,statewide,president,SILVER BOW-PREC_8.2,SILVER BOW,PREC_8.2,Democrat,KAMALA D. HARRIS,13
2024-gen,statewide,president,SILVER BOW-PREC_9.1,SILVER BOW,PREC_9.1,Democrat,KAMALA D. HARRIS,844
2024-gen,statewide,president,SILVER BOW-PREC_9.2,SILVER BOW,PREC_9.2,Democrat,KAMALA D. HARRIS,67
2024-gen,statewide,president,SILVER BOW-PREC_9.3,SILVER BOW,PREC_9.3,Democrat,KAMALA D. HARRIS,47
2024-gen,statewide,president,SILVER BOW-PREC_1.1,SILVER BOW,PREC_1.1,Libertarian,CHASE OLIVER,12
2024-gen,statewide,president,SILVER BOW-PREC_10.1,SILVER BOW,PREC_10.1,Libertarian,CHASE OLIVER,7
2024-gen,statewide,president,SILVER BOW-PREC_10.2,SILVER BOW,PREC_10.2,Libertarian,CHASE OLIVER,0
2024-gen,statewide,president,SILVER BOW-PREC_11.2,SILVER BOW,PREC_11.2,Libertarian,CHASE OLIVER,10
2024-gen,statewide,president,SILVER BOW-PREC_11.4,SILVER BOW,PREC_11.4,Libertarian,CHASE OLIVER,3
2024-gen,statewide,president,SILVER BOW-PREC_12.1,SILVER BOW,PREC_12.1,Libertarian,CHASE OLIVER,0
2024-gen,statewide,president,SILVER BOW-PREC_12.10N,SILVER BOW,PREC_12.10N,Libertarian,CHASE OLIVER,1
2024-gen,statewide,president,SILVER BOW-PREC_12.10S,SILVER BOW,PREC_12.10S,Libertarian,CHASE OLIVER,1
2024-gen,statewide,president,SILVER BOW-PREC_12.2,SILVER BOW,PREC_12.2,Libertarian,CHASE OLIVER,1
2024-gen,statewide,president,SILVER BOW-PREC_12.3,SILVER BOW,PREC_12.3,Libertarian,CHASE OLIVER,8
2024-gen,statewide,president,SILVER BOW-PREC_12.4,SILVER BOW,PREC_12.4,Libertarian,CHASE OLIVER,2
2024-gen,statewide,president,SILVER BOW-PREC_12.5,SILVER BOW,PREC_12.5,Libertarian,CHASE OLIVER,4
2024-gen,statewide,president,SILVER BOW-PREC_12.6,SILVER BOW,PREC_12.6,Libertarian,CHASE OLIVER,1
2024-gen,statewide,president,SILVER BOW-PREC_2.1,SILVER BOW,PREC_2.1,Libertarian,CHASE OLIVER,12
2024-gen,statewide,president,SILVER BOW-PREC_2.2,SILVER BOW,PREC_2.2,Libertarian,CHASE OLIVER,0
2024-gen,statewide,president,SILVER BOW-PREC_3.1,SILVER BOW,PREC_3.1,Libertarian,CHASE OLIVER,5
2024-gen,statewide,president,SILVER BOW-PREC_3.2,SILVER BOW,PREC_3.2,Libertarian,CHASE OLIVER,9
2024-gen,statewide,president,SILVER BOW-PREC_4.1,SILVER BOW,PREC_4.1,Libertarian,CHASE OLIVER,10
2024-gen,statewide,president,SILVER BOW-PREC_4.2,SILVER BOW,PREC_4.2,Libertarian,CHASE OLIVER,6
2024-gen,statewide,president,SILVER BOW-PREC_5.1,SILVER BOW,PREC_5.1,Libertarian,CHASE OLIVER,1
2024-gen,statewide,president,SILVER BOW-PREC_5.2,SILVER BOW,PREC_5.2,Libertarian,CHASE OLIVER,3
2024-gen,statewide,president,SILVER BOW-PREC_5.3,SILVER BOW,PREC_5.3,Libertarian,CHASE OLIVER,4
2024-gen,statewide,president,SILVER BOW-PREC_5.4,SILVER BOW,PREC_5.4,Libertarian,CHASE OLIVER,9
2024-gen,statewide,president,SILVER BOW-PREC_6.1,SILVER BOW,PREC_6.1,Libertarian,CHASE OLIVER,13
2024-gen,statewide,president,SILVER BOW-PREC_6.2,SILVER BOW,PREC_6.2,Libertarian,CHASE OLIVER,0
2024-gen,statewide,president,SILVER BOW-PREC_7.1,SILVER BOW,PREC_7.1,Libertarian,CHASE OLIVER,7
2024-gen,statewide,president,SILVER BOW-PREC_8.1,SILVER BOW,PREC_8.1,Libertarian,CHASE OLIVER,8
2024-gen,statewide,president,SILVER BOW-PREC_8.2,SILVER BOW,PREC_8.2,Libertarian,CHASE OLIVER,0
2024-gen,statewide,president,SILVER BOW-PREC_9.1,SILVER BOW,PREC_9.1,Libertarian,CHASE OLIVER,5
2024-gen,statewide,president,SILVER BOW-PREC_9.2,SILVER BOW,PREC_9.2,Libertarian,CHASE OLIVER,0
2024-gen,statewide,president,SILVER BOW-PREC_9.3,SILVER BOW,PREC_9.3,Libertarian,CHASE OLIVER,0
2024-gen,statewide,president,SILVER BOW-PREC_1.1,SILVER BOW,PREC_1.1,Green,JILL STEIN,4
2024-gen,statewide,president,SILVER BOW-PREC_10.1,SILVER BOW,PREC_10.1,Green,JILL STEIN,10
2024-gen,statewide,president,SILVER BOW-PREC_10.2,SILVER BOW,PREC_10.2,Green,JILL STEIN,0
2024-gen,statewide,president,SILVER BOW-PREC_11.2,SILVER BOW,PREC_11.2,Green,JILL STEIN,6
2024-gen,statewide,president,SILVER BOW-PREC_11.4,SILVER BOW,PREC_11.4,Green,JILL STEIN,0
2024-gen,statewide,president,SILVER BOW-PREC_12.1,SILVER BOW,PREC_12.1,Green,JILL STEIN,0
2024-gen,statewide,president,SILVER BOW-PREC_12.10N,SILVER BOW,PREC_12.10N,Green,JILL STEIN,1
2024-gen,statewide,president,SILVER BOW-PREC_12.10S,SILVER BOW,PREC_12.10S,Green,JILL STEIN,3
2024-gen,statewide,president,SILVER BOW-PREC_12.2,SILVER BOW,PREC_12.2,Green,JILL STEIN,0
2024-gen,statewide,president,SILVER BOW-PREC_12.3,SILVER BOW,PREC_12.3,Green,JILL STEIN,3
2024-gen,statewide,president,SILVER BOW-PREC_12.4,SILVER BOW,PREC_12.4,Green,JILL STEIN,0
2024-gen,statewide,president,SILVER BOW-PREC_12.5,SILVER BOW,PREC_12.5,Green,JILL STEIN,0
2024-gen,statewide,president,SILVER BOW-PREC_12.6,SILVER BOW,PREC_12.6,Green,JILL STEIN,0
2024-gen,statewide,president,SILVER BOW-PREC_2.1,SILVER BOW,PREC_2.1,Green,JILL STEIN,8
2024-gen,statewide,president,SILVER BOW-PREC_2.2,SILVER BOW,PREC_2.2,Green,JILL STEIN,0
2024-gen,statewide,president,SILVER BOW-PREC_3.1,SILVER BOW,PREC_3.1,Green,JILL STEIN,4
2024-gen,statewide,president,SILVER BOW-PREC_3.2,SILVER BOW,PREC_3.2,Green,JILL STEIN,6
2024-gen,statewide,president,SILVER BOW-PREC_4.1,SILVER BOW,PREC_4.1,Green,JILL STEIN,4
2024-gen,statewide,president,SILVER BOW-PREC_4.2,SILVER BOW,PREC_4.2,Green,JILL STEIN,1
2024-gen,statewide,president,SILVER BOW-PREC_5.1,SILVER BOW,PREC_5.1,Green,JILL STEIN,1
2024-gen,statewide,president,SILVER BOW-PREC_5.2,SILVER BOW,PREC_5.2,Green,JILL STEIN,0
2024-gen,statewide,president,SILVER BOW-PREC_5.3,SILVER BOW,PREC_5.3,Green,JILL STEIN,0
2024-gen,statewide,president,SILVER BOW-PREC_5.4,SILVER BOW,PREC_5.4,Green,JILL STEIN,1
2024-gen,statewide,president,SILVER BOW-PREC_6.1,SILVER BOW,PREC_6.1,Green,JILL STEIN,3
2024-gen,statewide,president,SILVER BOW-PREC_6.2,SILVER BOW,PREC_6.2,Green,JILL STEIN,2
2024-gen,statewide,president,SILVER BOW-PREC_7.1,SILVER BOW,PREC_7.1,Green,JILL STEIN,9
2024-gen,statewide,president,SILVER BOW-PREC_8.1,SILVER BOW,PREC_8.1,Green,JILL STEIN,4
2024-gen,statewide,president,SILVER BOW-PREC_8.2,SILVER BOW,PREC_8.2,Green,JILL STEIN,0
2024-gen,statewide,president,SILVER BOW-PREC_9.1,SILVER BOW,PREC_9.1,Green,JILL STEIN,5
2024-gen,statewide,president,SILVER BOW-PREC_9.2,SILVER BOW,PREC_9.2,Green,JILL STEIN,0
2024-gen,statewide,president,SILVER BOW-PREC_9.3,SILVER BOW,PREC_9.3,Green,JILL STEIN,0
2024-gen,statewide,us-senate,SILVER BOW-PREC_1.1,SILVER BOW,PREC_1.1,Democrat,JON TESTER,1275
2024-gen,statewide,us-senate,SILVER BOW-PREC_10.1,SILVER BOW,PREC_10.1,Democrat,JON TESTER,484
2024-gen,statewide,us-senate,SILVER BOW-PREC_10.2,SILVER BOW,PREC_10.2,Democrat,JON TESTER,141
2024-gen,statewide,us-senate,SILVER BOW-PREC_11.2,SILVER BOW,PREC_11.2,Democrat,JON TESTER,818
2024-gen,statewide,us-senate,SILVER BOW-PREC_11.4,SILVER BOW,PREC_11.4,Democrat,JON TESTER,60
2024-gen,statewide,us-senate,SILVER BOW-PREC_12.1,SILVER BOW,PREC_12.1,Democrat,JON TESTER,34
2024-gen,statewide,us-senate,SILVER BOW-PREC_12.10N,SILVER BOW,PREC_12.10N,Democrat,JON TESTER,107
2024-gen,statewide,us-senate,SILVER BOW-PREC_12.10S,SILVER BOW,PREC_12.10S,Democrat,JON TESTER,135
2024-gen,statewide,us-senate,SILVER BOW-PREC_12.2,SILVER BOW,PREC_12.2,Democrat,JON TESTER,49
2024-gen,statewide,us-senate,SILVER BOW-PREC_12.3,SILVER BOW,PREC_12.3,Democrat,JON TESTER,324
2024-gen,statewide,us-senate,SILVER BOW-PREC_12.4,SILVER BOW,PREC_12.4,Democrat,JON TESTER,62
2024-gen,statewide,us-senate,SILVER BOW-PREC_12.5,SILVER BOW,PREC_12.5,Democrat,JON TESTER,262
2024-gen,statewide,us-senate,SILVER BOW-PREC_12.6,SILVER BOW,PREC_12.6,Democrat,JON TESTER,58
2024-gen,statewide,us-senate,SILVER BOW-PREC_2.1,SILVER BOW,PREC_2.1,Democrat,JON TESTER,1082
2024-gen,statewide,us-senate,SILVER BOW-PREC_2.2,SILVER BOW,PREC_2.2,Democrat,JON TESTER,111
2024-gen,statewide,us-senate,SILVER BOW-PREC_3.1,SILVER BOW,PREC_3.1,Democrat,JON TESTER,441
2024-gen,statewide,us-senate,SILVER BOW-PREC_3.2,SILVER BOW,PREC_3.2,Democrat,JON TESTER,628
2024-gen,statewide,us-senate,SILVER BOW-PREC_4.1,SILVER BOW,PREC_4.1,Democrat,JON TESTER,576
2024-gen,statewide,us-senate,SILVER BOW-PREC_4.2,SILVER BOW,PREC_4.2,Democrat,JON TESTER,301
2024-gen,statewide,us-senate,SILVER BOW-PREC_5.1,SILVER BOW,PREC_5.1,Democrat,JON TESTER,23
2024-gen,statewide,us-senate,SILVER BOW-PREC_5.2,SILVER BOW,PREC_5.2,Democrat,JON TESTER,154
2024-gen,statewide,us-senate,SILVER BOW-PREC_5.3,SILVER BOW,PREC_5.3,Democrat,JON TESTER,210
2024-gen,statewide,us-senate,SILVER BOW-PREC_5.4,SILVER BOW,PREC_5.4,Democrat,JON TESTER,894
2024-gen,statewide,us-senate,SILVER BOW-PREC_6.1,SILVER BOW,PREC_6.1,Democrat,JON TESTER,814
2024-gen,statewide,us-senate,SILVER BOW-PREC_6.2,SILVER BOW,PREC_6.2,Democrat,JON TESTER,58
2024-gen,statewide,us-senate,SILVER BOW-PREC_7.1,SILVER BOW,PREC_7.1,Democrat,JON TESTER,821
2024-gen,statewide,us-senate,SILVER BOW-PREC_8.1,SILVER BOW,PREC_8.1,Democrat,JON TESTER,788
2024-gen,statewide,us-senate,SILVER BOW-PREC_8.2,SILVER BOW,PREC_8.2,Democrat,JON TESTER,20
2024-gen,statewide,us-senate,SILVER BOW-PREC_9.1,SILVER BOW,PREC_9.1,Democrat,JON TESTER,982
2024-gen,statewide,us-senate,SILVER BOW-PREC_9.2,SILVER BOW,PREC_9.2,Democrat,JON TESTER,87
2024-gen,statewide,us-senate,SILVER BOW-PREC_9.3,SILVER BOW,PREC_9.3,Democrat,JON TESTER,55
2024-gen,statewide,us-senate,SILVER BOW-PREC_1.1,SILVER BOW,PREC_1.1,Republican,TIM SHEEHY,601
2024-gen,statewide,us-senate,SILVER BOW-PREC_10.1,SILVER BOW,PREC_10.1,Republican,TIM SHEEHY,197
2024-gen,statewide,us-senate,SILVER BOW-PREC_10.2,SILVER BOW,PREC_10.2,Republican,TIM SHEEHY,72
2024-gen,statewide,us-senate,SILVER BOW-PREC_11.2,SILVER BOW,PREC_11.2,Republican,TIM SHEEHY,337
2024-gen,statewide,us-senate,SILVER BOW-PREC_11.4,SILVER BOW,PREC_11.4,Republican,TIM SHEEHY,19
2024-gen,statewide,us-senate,SILVER BOW-PREC_12.1,SILVER BOW,PREC_12.1,Republican,TIM SHEEHY,46
2024-gen,statewide,us-senate,SILVER BOW-PREC_12.10N,SILVER BOW,PREC_12.10N,Republican,TIM SHEEHY,51
2024-gen,statewide,us-senate,SILVER BOW-PREC_12.10S,SILVER BOW,PREC_12.10S,Republican,TIM SHEEHY,44
2024-gen,statewide,us-senate,SILVER BOW-PREC_12.2,SILVER BOW,PREC_12.2,Republican,TIM SHEEHY,86
2024-gen,statewide,us-senate,SILVER BOW-PREC_12.3,SILVER BOW,PREC_12.3,Republican,TIM SHEEHY,347
2024-gen,statewide,us-senate,SILVER BOW-PREC_12.4,SILVER BOW,PREC_12.4,Republican,TIM SHEEHY,122
2024-gen,statewide,us-senate,SILVER BOW-PREC_12.5,SILVER BOW,PREC_12.5,Republican,TIM SHEEHY,146
2024-gen,statewide,us-senate,SILVER BOW-PREC_12.6,SILVER BOW,PREC_12.6,Republican,TIM SHEEHY,23
2024-gen,statewide,us-senate,SILVER BOW-PREC_2.1,SILVER BOW,PREC_2.1,Republican,TIM SHEEHY,471
2024-gen,statewide,us-senate,SILVER BOW-PREC_2.2,SILVER BOW,PREC_2.2,Republican,TIM SHEEHY,48
2024-gen,statewide,us-senate,SILVER BOW-PREC_3.1,SILVER BOW,PREC_3.1,Republican,TIM SHEEHY,214
2024-gen,statewide,us-senate,SILVER BOW-PREC_3.2,SILVER BOW,PREC_3.2,Republican,TIM SHEEHY,293
2024-gen,statewide,us-senate,SILVER BOW-PREC_4.1,SILVER BOW,PREC_4.1,Republican,TIM SHEEHY,300
2024-gen,statewide,us-senate,SILVER BOW-PREC_4.2,SILVER BOW,PREC_4.2,Republican,TIM SHEEHY,135
2024-gen,statewide,us-senate,SILVER BOW-PREC_5.1,SILVER BOW,PREC_5.1,Republican,TIM SHEEHY,43
2024-gen,statewide,us-senate,SILVER BOW-PREC_5.2,SILVER BOW,PREC_5.2,Republican,TIM SHEEHY,140
2024-gen,statewide,us-senate,SILVER BOW-PREC_5.3,SILVER BOW,PREC_5.3,Republican,TIM SHEEHY,102
2024-gen,statewide,us-senate,SILVER BOW-PREC_5.4,SILVER BOW,PREC_5.4,Republican,TIM SHEEHY,630
2024-gen,statewide,us-senate,SILVER BOW-PREC_6.1,SILVER BOW,PREC_6.1,Republican,TIM SHEEHY,482
2024-gen,statewide,us-senate,SILVER BOW-PREC_6.2,SILVER BOW,PREC_6.2,Republican,TIM SHEEHY,24
2024-gen,statewide,us-senate,SILVER BOW-PREC_7.1,SILVER BOW,PREC_7.1,Republican,TIM SHEEHY,488
2024-gen,statewide,us-senate,SILVER BOW-PREC_8.1,SILVER BOW,PREC_8.1,Republican,TIM SHEEHY,334
2024-gen,statewide,us-senate,SILVER BOW-PREC_8.2,SILVER BOW,PREC_8.2,Republican,TIM SHEEHY,6
2024-gen,statewide,us-senate,SILVER BOW-PREC_9.1,SILVER BOW,PREC_9.1,Republican,TIM SHEEHY,354
2024-gen,statewide,us-senate,SILVER BOW-PREC_9.2,SILVER BOW,PREC_9.2,Republican,TIM SHEEHY,52
2024-gen,statewide,us-senate,SILVER BOW-PREC_9.3,SILVER BOW,PREC_9.3,Republican,TIM SHEEHY,25
2024-gen,statewide,us-senate,SILVER BOW-PREC_1.1,SILVER BOW,PREC_1.1,Libertarian,SID DAOUD,7
2024-gen,statewide,us-senate,SILVER BOW-PREC_10.1,SILVER BOW,PREC_10.1,Libertarian,SID DAOUD,13
2024-gen,statewide,us-senate,SILVER BOW-PREC_10.2,SILVER BOW,PREC_10.2,Libertarian,SID DAOUD,7
2024-gen,statewide,us-senate,SILVER BOW-PREC_11.2,SILVER BOW,PREC_11.2,Libertarian,SID DAOUD,12
2024-gen,statewide,us-senate,SILVER BOW-PREC_11.4,SILVER BOW,PREC_11.4,Libertarian,SID DAOUD,1
2024-gen,statewide,us-senate,SILVER BOW-PREC_12.1,SILVER BOW,PREC_12.1,Libertarian,SID DAOUD,1
2024-gen,statewide,us-senate,SILVER BOW-PREC_12.10N,SILVER BOW,PREC_12.10N,Libertarian,SID DAOUD,1
2024-gen,statewide,us-senate,SILVER BOW-PREC_12.10S,SILVER BOW,PREC_12.10S,Libertarian,SID DAOUD,2
2024-gen,statewide,us-senate,SILVER BOW-PREC_12.2,SILVER BOW,PREC_12.2,Libertarian,SID DAOUD,1
2024-gen,statewide,us-senate,SILVER BOW-PREC_12.3,SILVER BOW,PREC_12.3,Libertarian,SID DAOUD,7
2024-gen,statewide,us-senate,SILVER BOW-PREC_12.4,SILVER BOW,PREC_12.4,Libertarian,SID DAOUD,1
2024-gen,statewide,us-senate,SILVER BOW-PREC_12.5,SILVER BOW,PREC_12.5,Libertarian,SID DAOUD,5
2024-gen,statewide,us-senate,SILVER BOW-PREC_12.6,SILVER BOW,PREC_12.6,Libertarian,SID DAOUD,1
2024-gen,statewide,us-senate,SILVER BOW-PREC_2.1,SILVER BOW,PREC_2.1,Libertarian,SID DAOUD,13
2024-gen,statewide,us-senate,SILVER BOW-PREC_2.2,SILVER BOW,PREC_2.2,Libertarian,SID DAOUD,1
2024-gen,statewide,us-senate,SILVER BOW-PREC_3.1,SILVER BOW,PREC_3.1,Libertarian,SID DAOUD,6
2024-gen,statewide,us-senate,SILVER BOW-PREC_3.2,SILVER BOW,PREC_3.2,Libertarian,SID DAOUD,7
2024-gen,statewide,us-senate,SILVER BOW-PREC_4.1,SILVER BOW,PREC_4.1,Libertarian,SID DAOUD,15
2024-gen,statewide,us-senate,SILVER BOW-PREC_4.2,SILVER BOW,PREC_4.2,Libertarian,SID DAOUD,7
2024-gen,statewide,us-senate,SILVER BOW-PREC_5.1,SILVER BOW,PREC_5.1,Libertarian,SID DAOUD,2
2024-gen,statewide,us-senate,SILVER BOW-PREC_5.2,SILVER BOW,PREC_5.2,Libertarian,SID DAOUD,4
2024-gen,statewide,us-senate,SILVER BOW-PREC_5.3,SILVER BOW,PREC_5.3,Libertarian,SID DAOUD,2
2024-gen,statewide,us-senate,SILVER BOW-PREC_5.4,SILVER BOW,PREC_5.4,Libertarian,SID DAOUD,7
2024-gen,statewide,us-senate,SILVER BOW-PREC_6.1,SILVER BOW,PREC_6.1,Libertarian,SID DAOUD,16
2024-gen,statewide,us-senate,SILVER BOW-PREC_6.2,SILVER BOW,PREC_6.2,Libertarian,SID DAOUD,0
2024-gen,statewide,us-senate,SILVER BOW-PREC_7.1,SILVER BOW,PREC_7.1,Libertarian,SID DAOUD,22
2024-gen,statewide,us-senate,SILVER BOW-PREC_8.1,SILVER BOW,PREC_8.1,Libertarian,SID DAOUD,15
2024-gen,statewide,us-senate,SILVER BOW-PREC_8.2,SILVER BOW,PREC_8.2,Libertarian,SID DAOUD,0
2024-gen,statewide,us-senate,SILVER BOW-PREC_9.1,SILVER BOW,PREC_9.1,Libertarian,SID DAOUD,14
2024-gen,statewide,us-senate,SILVER BOW-PREC_9.2,SILVER BOW,PREC_9.2,Libertarian,SID DAOUD,0
2024-gen,statewide,us-senate,SILVER BOW-PREC_9.3,SILVER BOW,PREC_9.3,Libertarian,SID DAOUD,1
2024-gen,statewide,us-senate,SILVER BOW-PREC_1.1,SILVER BOW,PREC_1.1,Green,ROBERT BARB,5
2024-gen,statewide,us-senate,SILVER BOW-PREC_10.1,SILVER BOW,PREC_10.1,Green,ROBERT BARB,7
2024-gen,statewide,us-senate,SILVER BOW-PREC_10.2,SILVER BOW,PREC_10.2,Green,ROBERT BARB,6
2024-gen,statewide,us-senate,SILVER BOW-PREC_11.2,SILVER BOW,PREC_11.2,Green,ROBERT BARB,10
2024-gen,statewide,us-senate,SILVER BOW-PREC_11.4,SILVER BOW,PREC_11.4,Green,ROBERT BARB,1
2024-gen,statewide,us-senate,SILVER BOW-PREC_12.1,SILVER BOW,PREC_12.1,Green,ROBERT BARB,0
2024-gen,statewide,us-senate,SILVER BOW-PREC_12.10N,SILVER BOW,PREC_12.10N,Green,ROBERT BARB,1
2024-gen,statewide,us-senate,SILVER BOW-PREC_12.10S,SILVER BOW,PREC_12.10S,Green,ROBERT BARB,1
2024-gen,statewide,us-senate,SILVER BOW-PREC_12.2,SILVER BOW,PREC_12.2,Green,ROBERT BARB,2
2024-gen,statewide,us-senate,SILVER BOW-PREC_12.3,SILVER BOW,PREC_12.3,Green,ROBERT BARB,5
2024-gen,statewide,us-senate,SILVER BOW-PREC_12.4,SILVER BOW,PREC_12.4,Green,ROBERT BARB,0
2024-gen,statewide,us-senate,SILVER BOW-PREC_12.5,SILVER BOW,PREC_12.5,Green,ROBERT BARB,3
2024-gen,statewide,us-senate,SILVER BOW-PREC_12.6,SILVER BOW,PREC_12.6,Green,ROBERT BARB,1
2024-gen,statewide,us-senate,SILVER BOW-PREC_2.1,SILVER BOW,PREC_2.1,Green,ROBERT BARB,6
2024-gen,statewide,us-senate,SILVER BOW-PREC_2.2,SILVER BOW,PREC_2.2,Green,ROBERT BARB,1
2024-gen,statewide,us-senate,SILVER BOW-PREC_3.1,SILVER BOW,PREC_3.1,Green,ROBERT BARB,5
2024-gen,statewide,us-senate,SILVER BOW-PREC_3.2,SILVER BOW,PREC_3.2,Green,ROBERT BARB,7
2024-gen,statewide,us-senate,SILVER BOW-PREC_4.1,SILVER BOW,PREC_4.1,Green,ROBERT BARB,11
2024-gen,statewide,us-senate,SILVER BOW-PREC_4.2,SILVER BOW,PREC_4.2,Green,ROBERT BARB,5
2024-gen,statewide,us-senate,SILVER BOW-PREC_5.1,SILVER BOW,PREC_5.1,Green,ROBERT BARB,0
2024-gen,statewide,us-senate,SILVER BOW-PREC_5.2,SILVER BOW,PREC_5.2,Green,ROBERT BARB,1
2024-gen,statewide,us-senate,SILVER BOW-PREC_5.3,SILVER BOW,PREC_5.3,Green,ROBERT BARB,2
2024-gen,statewide,us-senate,SILVER BOW-PREC_5.4,SILVER BOW,PREC_5.4,Green,ROBERT BARB,5
2024-gen,statewide,us-senate,SILVER BOW-PREC_6.1,SILVER BOW,PREC_6.1,Green,ROBERT BARB,18
2024-gen,statewide,us-senate,SILVER BOW-PREC_6.2,SILVER BOW,PREC_6.2,Green,ROBERT BARB,2
2024-gen,statewide,us-senate,SILVER BOW-PREC_7.1,SILVER BOW,PREC_7.1,Green,ROBERT BARB,8
2024-gen,statewide,us-senate,SILVER BOW-PREC_8.1,SILVER BOW,PREC_8.1,Green,ROBERT BARB,20
2024-gen,statewide,us-senate,SILVER BOW-PREC_8.2,SILVER BOW,PREC_8.2,Green,ROBERT BARB,1
2024-gen,statewide,us-senate,SILVER BOW-PREC_9.1,SILVER BOW,PREC_9.1,Green,ROBERT BARB,2
2024-gen,statewide,us-senate,SILVER BOW-PREC_9.2,SILVER BOW,PREC_9.2,Green,ROBERT BARB,3
